	date	time	text_news	label
427	2022-02-25	19:14:00	eu foreign minister decided include putin lavrov sanction list foreign policy chief josep borrell confirmed	False
428	2022-02-25	19:14:00	pushilin said ukrainian security force lay arm would destroyed little time left	False
431	2022-02-25	19:48:00	several explosion sounded near thermal power plant kiev emergency service way klitschko said	False
433	2022-02-25	20:11:00	missile attack kiev heard many area including center also report ballistic missile strike mirgorod target exclusively military installation	False
435	2022-02-25	20:39:00	state emergency situation refutes statement destruction kiev chpp6 work normal mode	False
436	2022-02-25	20:41:00	governor zaporizhia region warned russian tank column moving towards zaporozhye	False
438	2022-02-25	20:57:00	ukrainian medium report death colonel hromadsky brigade commander 92nd mechanized brigade armed force ukraine kharkiv reason explosion unexploded rocket	False
441	2022-02-26	03:52:00	special force russia entrenched certain point kiev starting move around city	False
442	2022-02-26	03:56:00	fighting city vasilkov southwest kyiv city vasilkov southwest kyiv fight center dekabristov street mayor city natalya balasyanovich told phone several tv channel military unit dekabristov street vasylkiv near city air base command ukrainian air force reported several hour ago heavy fighting according command russian army trying land troop airfield	False
443	2022-02-26	04:09:00	ukrainian telegram channel write metro station polytechnic institute kyiv closed inside hermetic seal temporarily impossible enter outside	False
444	2022-02-26	04:10:00	general real assault kyiv night maximum drgs came see happening city main force busy formation ring around kyiv connected battle vasilkov thermal power plant northeast kyiv	False
445	2022-02-26	04:19:00	ukrainian telegram channel dense shooting battle street kyiv lot special force paratrooper ukraine suffers huge loss	False
448	2022-02-26	05:56:00	ukraine official claiming shot one gorillian russian jet video photo evidence	False
449	2022-02-26	06:16:00	situation control throughout ukraine russia chance ukraine adviser head zelenskys office	False
452	2022-02-26	07:17:00	powerful explosion kyiv something fallen presumably rocket area zhuliany airport	False
453	2022-02-26	07:18:00	morning summary russian ministry defense total russian armed force hit 821 object military infrastructure ukraine among 14 military airfield 19 command post communication center 24 s300 osa antiaircraft missile system 48 radar station shot 7 combat aircraft 7 helicopter 9 unmanned aerial vehicle 87 tank armored combat vehicle 28 multiple rocket launcher 118 unit special military vehicle destroyed force russian navy destroyed 8 military boat ukrainian naval force	False
454	2022-02-26	07:20:00	russian defense ministry grouping troop dpr lpr fire support russian armed force continue develop success offensive	False
455	2022-02-26	07:27:00	group lpr troop advanced depth 30 km captured settlement bakhmutovka grechishkino rf ministry defense	False
456	2022-02-26	07:28:00	group dpr troop advancing another 6 kilometer direction novomaiskoye russian defense ministry	False
458	2022-02-26	08:06:00	kyiv report panic street sbu terrorist defense ministry internal affair citizen taken arm constantly fighting identification someone el result many people died	False
459	2022-02-26	09:27:00	ministry internal affair ukraine warns russian saboteur landed left bank kyiv	False
460	2022-02-26	10:03:00	ukrainian nationalist attacked residential area city starobelsk grad multiple launch rocket system russian defense ministry result strike dead among civilian population	False
461	2022-02-26	10:47:00	20 fighter armed force ukraine bugas surrendered 20 serviceman armed force ukraine got touch nm dpr reported ready move towards neutral zone order surrender negotiator advanced meet surrendered platoon	False
464	2022-02-26	11:28:00	appeal civilian population mariupol kharkov odessa kyiv severodonetsk citizen military equipment residential area immediately leave home soon position armed force ukraine national battalion territorial defense force city destroyed artillery aircraft save life	False
468	2022-02-26	12:15:00	entering kyiv discus special force firefights city carried armed civilian fighter joke well stop become easier le chaos everyone shoot u	False
470	2022-02-26	12:27:00	practically passed defense depth armed force ukraine begin increase pressure speed movement basurin	False
471	2022-02-26	12:45:00	russian armed force successfully complete combat mission note increase number hysterical fake ministry defense russian federation	False
472	2022-02-26	13:02:00	reported national guard ukraine walk check basement house kyiv find frightened civilian often armed personal civilian weapon result ukrainian security force write russian saboteur	False
473	2022-02-26	13:43:00	putin day connection expected negotiation kiev gave order suspend movement main russian troop ukrainian side refuse negotiate peskov	False
475	2022-02-26	13:48:00	border guard service ukraine say russia closed northwestern part black sea shipping	False
476	2022-02-26	14:15:00	cnn citing british intelligence hour ago bulk russian force 30 km center kyiv	False
477	2022-02-26	16:57:00	kyivs refusal negotiate unit ordered develop offensive direction ministry defense	False
478	2022-02-26	17:47:00	40 ukrainian soldier voluntarily laid arm went side dpr soldier laid arm express complaint condition detention food treatment provided medical assistance full	False
482	2022-02-26	20:47:00	prime minister ukraine denys shmyhal announced ukraine closing checkpoint border belarus	False
485	2022-02-26	23:11:00	russian bank already come international sanction necessary russian bank disconnected swift german government lead decision west new sanction	False
486	2022-02-26	23:20:00	u eu britain canada decided disconnect russian bank swift follows joint statement	False
488	2022-02-27	06:42:00	kharkiv resident write judging video equipment rf armed force passed okruzhnaya entered city car noted alekseevka microdistrict	False
489	2022-02-27	06:42:00	write already reached kievskoye metro station kharkiv somewhere center theory meet resistance waiting start street fighting	False
491	2022-02-27	07:06:00	ministry defense russian federation past day rf armed force blocked kherson berdyansk genichevsk chernobaevka airfield near kherson taken control	False
